104	778	0.3333
105	291	0.5
105	565	0.5
106	223	0.2
106	616	0.2
106	625	0.2
106	635	0.2
107	230	0.25
107	253	0.25
107	430	0.25
107	509	0.25
108	179	0.3333
108	293	0.3333
108	757	0.3333
109	112	0.5
110	418	1
111	279	0.5
111	680	0.5
113	165	0.2
113	170	0.2
113	296	0.2
113	566	0.2
113	572	0.2
114	597	0.3333
114	653	0.3333
115	810	1
117	796	1
118	209	0.1429
118	271	0.1429
118	403	0.1429
118	474	0.1429
118	484	0.1429
118	640	0.1429
119	429	0.25
119	801	0.25
120	136	1
120	759	1
121	144	0.3333
121	334	0.3333
121	701	0.3333
122	368	0.25
122	594	0.25
122	620	0.25
123	768	1
124	171	0.5
124	220	0.5
125	215	0.5
125	783	0.5
126	259	0.3333
126	297	0.3333
126	552	0.3333
127	212	0.5
128	158	0.45
128	307	0.2
128	353	0.45
128	550	0.45
129	628	1
130	169	0.25
130	277	0.25
130	661	0.25
134	185	1
135	351	0.3333
135	688	0.3333
135	754	0.3333
136	341	0.5
136	346	0.5
137	551	1
138	187	0.3333
138	231	0.3333
138	240	0.5
138	556	0.3333
139	465	1
140	314	0.3333
140	370	0.3333
140	634	0.3333
141	478	0.5
141	662	0.5
142	573	0.5
142	748	0.5
143	191	0.3333
143	287	0.3333
144	334	0.3333
144	701	0.3333
146	290	0.3333
146	804	0.3333
147	256	0.3333
147	525	0.3333
147	647	0.3333
148	188	0.3333
148	192	0.3333
149	742	0.5
150	332	0.3333
150	622	0.3333
152	446	0.25
152	496	0.25
152	585	0.25
152	788	0.25
153	781	1
154	266	0.25
154	405	0.25
154	415	0.25
154	423	0.25
155	181	0.0435
155	184	0.0435
155	210	0.0435
155	245	0.0435
155	292	0.0435
155	325	0.0435
155	328	0.0435
155	380	0.0435
155	412	0.0435
155	416	0.0435
155	419	0.0435
155	442	0.0435
155	592	0.0435
155	606	0.0435
155	634	0.0435
155	638	0.0435
155	713	0.0435
155	770	0.0435
155	779	0.0435
155	800	0.0435
156	333	0.5
156	354	0.5
156	569	0.5
156	796	2.5
157	243	0.0667
157	249	0.0667
157	276	0.0667
157	317	0.0667
157	320	0.0667
157	347	0.0667
157	358	0.0667
157	371	0.0667
157	386	0.0667
157	422	0.0667
157	502	0.0667
157	508	0.0667
157	666	0.0667
157	730	0.0667
158	216	0.5
158	270	0.3333
158	290	0.5833
158	307	0.2
158	353	1.1167
158	387	0.25
158	467	0.3333
158	468	0.3333
158	550	0.7833
158	667	0.3333
158	691	1
158	701	1.3333
158	706	0.25
158	807	0.25
159	166	1.5
159	268	0.5
160	760	0.5
161	179	0.3333
161	293	0.3333
161	757	0.3333
162	676	0.5
162	707	0.5
163	655	1
164	335	1
164	407	0.5
164	408	0.5
165	170	0.2
165	296	0.2
165	566	0.2
165	572	0.2
166	268	0.5
167	236	0.3333
167	363	0.25
167	483	0.25
167	517	0.25
167	562	0.3333
167	593	0.3333
168	372	0.5
168	450	0.5
169	277	0.25
169	661	0.25
170	296	0.2
170	566	0.2
170	572	0.2
171	220	0.5
173	394	1
174	379	0.5
174	750	0.5
176	464	0.3333
176	537	0.3333
176	571	0.3333
178	400	0.25
178	461	0.25
178	651	0.25
178	794	0.25
179	293	0.6667
179	637	0.5
179	752	0.5
179	757	0.6667
180	453	0.3333
180	682	0.3333
181	184	0.0435
181	210	0.0435
181	245	0.0435
181	292	0.0435
181	325	0.0435
181	328	0.0435
181	380	0.0435
181	412	0.0435
181	416	0.0435
181	419	0.0435
181	442	0.0435
181	592	0.0435
181	606	0.0435
181	634	0.0435
181	638	0.0435
181	713	0.0435
181	770	0.0435
181	779	0.0435
181	800	0.0435
182	285	0.5
182	533	0.5
183	662	0.5
184	210	0.0435
184	245	0.0435
184	292	0.0435
184	325	0.0435
184	328	0.0435
184	380	0.0435
184	412	0.0435
184	416	0.0435
184	419	0.0435
184	442	0.0435
184	592	0.0435
184	606	0.0435
184	634	0.0435
184	638	0.0435
184	713	0.0435
184	770	0.0435
184	779	0.0435
184	800	0.0435
185	284	0.3333
185	290	0.3333
185	404	0.3333
186	504	0.5
186	808	0.5
187	231	0.3333
187	556	0.3333
188	192	0.3333
189	278	0.5
189	337	0.5
190	194	1
191	287	0.3333
193	460	0.5
193	811	0.5
195	212	0.3333
195	247	0.3333
195	376	0.3333
196	810	1
197	248	0.3333
197	710	0.3333
197	789	0.3333
198	322	0.2
198	324	0.2
198	390	0.2
198	796	0.2
198	814	0.2
199	302	1
200	250	1
201	228	0.3333
201	558	0.3333
201	769	0.5
203	493	0.25
203	561	0.25
203	596	0.25
203	693	0.25
205	225	0.5
205	373	0.5
206	300	0.5
206	664	1.5
207	280	0.1667
207	286	0.1667
207	318	0.25
207	327	0.25
207	348	0.25
207	441	0.1667
207	451	0.1667
207	469	1.1667
207	527	0.1667
208	529	0.3333
208	679	0.3333
209	271	0.1429
209	403	0.1429
209	474	0.1429
209	484	0.1429
209	640	0.1429
210	245	0.0435
210	292	0.0435
210	325	0.0435
210	328	0.0435
210	380	0.0435
210	412	0.0435
210	416	0.0435
210	419	0.0435
210	442	0.0435
210	592	0.0435
210	606	0.0435
210	634	0.0435
210	638	0.0435
210	713	0.0435
210	770	0.0435
210	779	0.0435
210	800	0.0435
211	264	1
212	247	0.3333
212	330	0.25
212	376	0.3333
212	381	0.25
212	530	0.25
212	806	0.5
212	813	0.25
213	218	0.3333
213	584	0.3333
213	709	0.3333
214	431	0.5
214	718	0.5
215	712	0.5
215	783	0.5
217	312	0.25
217	608	0.5833
218	584	0.3333
218	709	0.3333
219	495	0.3333
219	692	0.3333
221	445	0.5
221	764	0.5
222	253	0.25
222	289	0.25
222	655	0.25
223	616	0.2
223	625	0.2
223	635	0.2
224	411	0.6667
224	557	0.6667
224	782	0.6667
225	373	0.5
226	554	1
228	558	0.3333
230	253	0.25
230	430	0.25
230	509	0.25
231	556	0.3333
232	452	0.5
232	609	0.5
233	367	0.25
233	444	0.25
233	612	0.25
234	599	0.25
234	746	0.25
235	379	1
236	562	0.3333
236	593	0.3333
237	305	0.5
239	426	0.25
239	644	0.25
239	708	0.25
240	355	0.1667
240	365	0.1667
240	379	0.1667
240	383	0.1667
240	479	0.1667
240	614	1
240	645	0.5
240	660	1
240	766	0.1667
242	607	0.5
243	249	0.0667
243	276	0.0667
243	317	0.0667
243	320	0.0667
243	347	0.0667
243	358	0.0667
243	371	0.0667
243	386	0.0667
243	422	0.0667
243	502	0.0667
243	508	0.0667
243	666	0.0667
243	730	0.0667
245	292	0.0435
245	325	0.0435
245	328	0.0435
245	380	0.0435
245	412	0.0435
245	416	0.0435
245	419	0.0435
245	442	0.0435
245	592	0.0435
245	606	0.0435
245	634	0.0435
245	638	0.0435
245	713	0.0435
245	770	0.0435
245	779	0.0435
245	800	0.0435
247	376	0.3333
248	710	0.3333
248	789	0.3333
249	276	0.0667
249	317	0.0667
249	320	0.0667
249	347	0.0667
249	358	0.0667
249	371	0.0667
249	386	0.0667
249	422	0.0667
249	502	0.0667
249	508	0.0667
249	666	0.0667
249	730	0.0667
250	262	0.25
250	304	0.25
250	389	2.25
250	492	1.25
251	298	0.25
251	438	0.25
251	668	0.25
251	765	0.25
252	519	0.5
252	711	0.5
253	289	0.25
253	430	0.25
253	509	0.25
253	655	0.25
255	261	0.1667
255	399	0.1667
255	704	0.3333
255	734	0.3333
255	736	0.1667
255	737	0.1667
255	816	0.3333
255	817	0.3333
256	525	0.3333
256	647	0.3333
258	618	0.5
258	705	0.5
259	297	0.3333
259	552	0.3333
260	288	1
261	704	0.1667
261	734	0.1667
261	736	0.1667
261	816	0.1667
261	817	0.1667
262	304	0.25
262	338	0.5
262	389	0.25
262	492	0.25
262	603	0.5
263	272	1
265	377	0.25
265	518	0.25
265	657	0.25
265	802	0.25
266	405	0.25
266	415	0.25
266	423	0.25
267	275	0.1429
267	283	1.5595
267	319	0.5833
267	515	0.1429
267	540	0.1429
267	547	0.25
267	631	0.4762
267	677	0.3333
267	792	0.8333
268	343	0.25
268	424	0.25
270	467	0.3333
270	667	0.3333
271	403	0.1429
271	474	0.1429
271	484	0.1429
271	640	0.1429
275	283	0.1429
275	515	0.1429
275	516	0.5
275	540	0.1429
275	631	0.1429
276	317	0.0667
276	320	0.0667
276	347	0.0667
276	358	0.0667
276	371	0.0667
276	386	0.0667
276	422	0.0667
276	502	0.0667
276	508	0.0667
276	666	0.0667
276	730	0.0667
277	661	0.25
278	337	0.5
278	690	0.5
279	680	0.5
280	286	0.1667
280	441	0.1667
280	451	0.1667
280	469	0.1667
280	527	0.1667
281	282	1
283	319	0.5833
283	515	0.1429
283	540	0.1429
283	547	0.25
283	631	0.4762
283	677	0.3333
283	698	0.5
283	792	1.3333
284	290	0.3333
284	404	0.3333
285	533	0.5
286	441	0.1667
286	451	0.1667
286	469	0.1667
286	527	0.1667
289	308	0.25
289	336	0.25
289	476	0.75
289	547	0.5
289	579	0.75
289	615	0.5
289	627	0.25
289	631	0.5
289	655	0.25
289	664	0.25
289	665	0.25
289	699	0.25
289	720	0.5
289	790	0.5
289	793	0.25
289	818	0.25
290	353	0.3333
290	387	0.25
290	404	0.3333
290	706	0.25
290	804	0.3333
290	807	0.25
291	565	0.5
292	325	0.0435
292	328	0.0435
292	380	0.0435
292	412	0.0435
292	416	0.0435
292	419	0.0435
292	442	0.0435
292	592	0.0435
292	606	0.0435
292	634	0.0435
292	638	0.0435
292	713	0.0435
292	770	0.0435
292	779	0.0435
292	800	0.0435
293	685	1
293	757	1.6667
294	326	2
295	425	0.5
295	522	0.5
296	566	0.2
296	572	0.2
297	552	0.3333
298	438	0.25
298	668	0.25
298	765	0.25
299	395	0.5
299	489	0.5
300	664	0.5
301	357	0.5
303	366	0.6667
303	406	0.3333
303	443	0.3333
303	676	0.6667
304	389	0.25
304	492	0.25
306	312	0.25
306	758	0.25
306	786	0.25
307	353	0.2
307	550	0.2
308	563	0.25
308	600	0.25
308	665	0.25
308	793	0.5
309	586	0.25
309	658	0.25
310	311	0.5
310	681	0.5
311	681	0.5
312	379	1
312	608	0.25
312	618	0.3333
312	738	0.3333
312	758	0.25
312	786	0.25
313	687	0.3333
313	778	0.3333
314	370	0.3333
314	634	0.3333
315	732	0.3333
315	763	0.3333
315	774	0.3333
316	567	1
317	320	0.0667
317	347	0.0667
317	358	0.0667
317	371	0.0667
317	386	0.0667
317	422	0.0667
317	502	0.0667
317	508	0.0667
317	666	0.0667
317	730	0.0667
318	327	0.25
318	348	0.25
319	547	0.25
319	792	0.3333
320	347	0.0667
320	358	0.0667
320	371	0.0667
320	386	0.0667
320	422	0.0667
320	502	0.0667
320	508	0.0667
320	666	0.0667
320	730	0.0667
321	488	0.25
321	507	0.25
321	513	2.75
321	689	0.5
322	324	0.2
322	390	0.2
322	796	0.2
322	814	0.2
323	413	0.2
323	434	0.2
323	481	0.2
323	602	0.2
323	784	0.2
324	390	0.2
324	796	0.2
324	814	0.2
325	328	0.0435
325	380	0.0435
325	412	0.0435
325	416	0.0435
325	419	0.0435
325	442	0.0435
325	592	0.0435
325	606	0.0435
325	634	0.0435
325	638	0.0435
325	713	0.0435
325	770	0.0435
325	779	0.0435
325	800	0.0435
327	348	0.25
328	380	0.0435
328	412	0.0435
328	416	0.0435
328	419	0.0435
328	442	0.0435
328	592	0.0435
328	606	0.0435
328	634	0.0435
328	638	0.0435
328	713	0.0435
328	770	0.0435
328	779	0.0435
328	800	0.0435
329	382	0.5
329	487	0.5
329	671	1
330	381	0.25
330	530	0.25
330	813	0.25
331	450	1
332	622	0.3333
333	796	0.5
334	701	0.3333
335	407	0.5
335	408	0.5
336	476	0.25
336	579	0.25
336	699	0.25
338	603	0.5
339	349	0.3333
339	672	0.3333
339	755	0.3333
340	352	0.25
340	398	0.25
340	674	0.25
340	726	0.25
341	346	0.5
342	544	0.5
342	613	0.5
343	424	0.25
347	358	0.0667
347	371	0.0667
347	386	0.0667
347	422	0.0667
347	502	0.0667
347	508	0.0667
347	666	0.0667
347	730	0.0667
349	672	0.3333
349	755	0.3333
350	794	1
351	688	0.3333
351	754	0.3333
352	398	0.25
352	674	0.25
352	726	0.25
353	550	0.45
353	701	0.3333
354	796	0.5
355	365	0.1667
355	379	0.1667
355	383	0.1667
355	479	0.1667
355	766	0.1667
356	536	1
358	371	0.0667
358	386	0.0667
358	422	0.0667
358	502	0.0667
358	508	0.0667
358	666	0.0667
358	730	0.0667
361	578	0.5
361	656	0.5
362	448	0.3333
363	483	0.25
363	517	0.25
365	379	0.1667
365	383	0.1667
365	479	0.1667
365	766	0.1667
366	406	0.3333
366	443	0.3333
366	676	0.6667
367	444	2.25
367	612	1.25
368	594	0.25
368	620	0.25
369	617	0.5
370	634	0.3333
371	386	0.0667
371	422	0.0667
371	502	0.0667
371	508	0.0667
371	666	0.0667
371	730	0.0667
372	450	0.5
375	391	0.5
375	410	1
375	539	0.5
375	639	3
377	518	0.25
377	657	0.25
377	802	0.25
378	568	0.25
378	623	0.25
378	636	0.25
378	805	0.25
379	383	0.1667
379	479	0.1667
379	648	1
379	750	0.5
379	766	0.1667
380	412	0.0435
380	416	0.0435
380	419	0.0435
380	442	0.0435
380	592	0.0435
380	606	0.0435
380	634	0.0435
380	638	0.0435
380	713	0.0435
380	770	0.0435
380	779	0.0435
380	800	0.0435
381	530	0.25
381	813	0.25
382	487	0.5
383	479	0.1667
383	766	0.1667
386	422	0.0667
386	502	0.0667
386	508	0.0667
386	666	0.0667
386	730	0.0667
387	706	0.25
387	807	0.25
388	618	0.5
388	705	0.5
389	492	1.25
390	514	0.5
390	650	0.5
390	796	1.7
390	814	0.2
391	539	0.5
392	656	0.5
393	396	0.25
393	434	0.25
393	481	0.25
393	557	1
393	745	0.25
395	489	0.5
396	434	0.25
396	481	0.25
396	745	0.25
398	674	0.25
398	726	0.25
399	704	0.1667
399	734	0.1667
399	737	0.1667
399	816	0.1667
399	817	0.1667
400	461	0.25
400	651	0.25
400	794	0.25
402	588	0.5
403	474	0.1429
403	484	0.1429
403	640	0.1429
405	415	0.25
405	423	0.25
406	676	0.3333
409	444	0.3333
411	557	0.6667
411	782	0.6667
412	416	0.0435
412	419	0.0435
412	442	0.0435
412	592	0.0435
412	606	0.0435
412	634	0.0435
412	638	0.0435
412	713	0.0435
412	770	0.0435
412	779	0.0435
412	800	0.0435
413	434	0.2
413	481	0.2
413	602	0.2
413	784	0.2
414	473	0.3333
414	677	0.3333
415	423	0.25
416	419	0.0435
416	442	0.0435
416	592	0.0435
416	606	0.0435
416	634	0.0435
416	638	0.0435
416	713	0.0435
416	770	0.0435
416	779	0.0435
416	800	0.0435
417	436	0.5
417	619	0.5
419	442	0.0435
419	592	0.0435
419	606	0.0435
419	634	0.0435
419	638	0.0435
419	713	0.0435
419	770	0.0435
419	779	0.0435
419	800	0.0435
420	516	1
421	579	0.25
421	818	0.25
422	502	0.0667
422	508	0.0667
422	666	0.0667
422	730	0.0667
425	522	0.5
426	644	0.25
426	708	0.25
427	447	0.5
427	799	0.5
428	453	0.1667
428	459	0.1667
428	583	0.1667
428	706	0.1667
428	767	0.1667
428	812	0.1667
429	801	0.25
430	509	0.25
431	718	0.5
432	458	1
433	775	1
434	481	0.95
434	534	0.5
434	602	0.2
434	745	0.25
434	784	0.2
436	619	0.5
437	439	0.3333
437	440	0.3333
437	669	0.3333
438	668	0.25
438	765	0.25
439	440	0.3333
439	669	0.3333
440	669	0.3333
441	451	0.1667
441	469	0.1667
441	527	0.1667
442	592	0.0435
442	606	0.0435
442	634	0.0435
442	638	0.0435
442	713	0.0435
442	770	0.0435
442	779	0.0435
442	800	0.0435
443	676	0.3333
444	612	1.25
445	764	0.5
446	496	0.25
446	585	0.25
446	788	0.25
447	799	0.5
448	646	0.5
449	532	0.3333
449	589	0.3333
451	469	0.1667
451	527	0.1667
452	609	0.5
453	459	0.1667
453	583	0.1667
453	682	0.3333
453	706	0.1667
453	767	0.1667
453	812	0.1667
454	524	1
456	545	0.5
459	583	0.1667
459	706	0.1667
459	767	0.1667
459	812	0.1667
460	811	0.5
461	651	0.25
461	794	0.25
462	548	0.5
463	504	1
464	537	0.3333
464	571	0.3333
467	667	0.3333
468	550	0.3333
469	527	0.1667
470	721	0.3333
470	810	0.3333
471	485	0.5
471	701	0.5
472	546	0.5
472	577	0.5
473	555	0.5
473	677	1.8333
474	484	0.1429
474	640	0.1429
475	601	0.5
475	751	0.5
476	547	0.5
476	579	0.25
476	699	0.25
477	512	0.2
477	541	0.2
477	599	0.2
478	662	0.5
479	766	0.1667
480	616	0.5
480	635	0.5
481	534	0.5
481	602	0.2
481	745	0.25
481	784	0.2
482	662	0.3333
482	743	0.3333
483	517	0.25
484	640	0.1429
485	701	0.5
486	549	1
487	728	1
488	507	0.25
488	513	0.25
490	501	1
491	775	1
493	561	0.25
493	596	0.25
493	693	0.25
494	630	0.5
494	740	0.5
495	692	0.3333
496	585	0.25
496	788	0.25
497	694	0.5
498	499	0.5
498	629	0.5
499	629	0.5
500	570	1
502	508	0.0667
502	666	0.0667
502	730	0.0667
504	808	0.5
506	695	0.5
507	513	0.25
508	666	0.0667
508	730	0.0667
510	574	0.2
510	652	0.2
510	756	0.2
512	541	0.2
512	599	0.2
513	689	0.5
514	796	0.5
515	540	0.1429
515	631	0.1429
517	761	1
518	657	0.25
518	802	0.25
519	711	0.5
520	590	0.3333
520	643	0.3333
520	655	0.3333
523	559	0.25
523	560	0.25
523	731	0.25
523	798	0.25
525	647	0.3333
528	684	0.5
528	703	0.5
529	679	0.3333
530	813	0.25
532	589	0.3333
534	598	1
536	681	1
537	571	0.3333
538	741	1.5
538	769	0.5
540	631	0.1429
541	599	0.2
544	613	0.5
546	577	0.5
553	611	1
555	677	0.5
557	782	0.6667
559	560	0.25
559	731	0.25
559	798	0.25
560	731	0.25
560	798	0.25
561	596	0.25
561	693	0.25
562	593	0.3333
563	600	0.25
563	793	0.25
564	624	1
566	572	0.2
568	623	0.25
568	636	0.25
568	805	0.25
569	796	0.5
573	748	0.5
574	652	0.2
574	756	0.2
578	656	0.5
579	615	0.5
579	699	0.25
579	818	0.25
580	753	0.5
583	706	0.1667
583	767	0.1667
583	812	0.1667
584	709	0.3333
585	788	0.25
586	658	0.25
590	643	0.3333
590	655	0.3333
591	654	0.5
592	606	0.0435
592	634	0.0435
592	638	0.0435
592	713	0.0435
592	770	0.0435
592	779	0.0435
592	800	0.0435
594	620	0.25
596	693	0.25
597	653	0.3333
599	746	0.25
600	793	0.25
601	751	0.5
602	784	0.2
604	605	1
606	634	0.0435
606	638	0.0435
606	713	0.0435
606	770	0.0435
606	779	0.0435
606	800	0.0435
616	625	0.2
616	635	0.7
618	705	1
618	738	0.3333
621	675	1
623	636	0.25
623	805	0.25
625	635	0.2
626	809	1
627	664	0.25
627	818	0.25
630	740	0.5
631	677	0.3333
632	715	1
633	649	0.5
633	686	0.5
633	735	1
633	772	0.5
634	638	0.0435
634	713	0.0435
634	770	0.0435
634	779	0.0435
634	800	0.0435
636	805	0.25
637	752	0.5
638	713	0.0435
638	770	0.0435
638	779	0.0435
638	800	0.0435
642	796	1
643	655	0.3333
644	708	0.25
649	772	0.5
650	796	0.5
651	794	0.25
652	756	0.2
657	802	0.25
662	743	0.3333
664	670	0.5
664	700	1
664	785	1.5
664	818	0.25
665	793	0.25
666	730	0.0667
668	765	0.25
670	785	0.5
672	755	0.3333
674	726	0.25
676	707	0.5
678	815	1
684	703	0.5
687	778	0.3333
688	754	0.3333
698	792	0.5
704	734	0.3333
704	736	0.1667
704	737	0.1667
704	816	0.3333
704	817	0.3333
706	767	0.1667
706	807	0.25
706	812	0.1667
710	789	0.3333
713	770	0.0435
713	779	0.0435
713	800	0.0435
716	780	1
720	790	0.5
721	810	0.3333
722	723	0.5
722	739	0.5
723	739	0.5
729	749	1
731	798	0.25
732	763	0.3333
732	774	0.3333
734	736	0.1667
734	737	0.1667
734	816	0.3333
734	817	0.3333
736	816	0.1667
736	817	0.1667
737	816	0.1667
737	817	0.1667
741	769	0.5
744	747	1
758	786	0.25
761	803	1
763	774	0.3333
767	812	0.1667
769	771	1
769	787	1
770	779	0.0435
770	800	0.0435
779	800	0.0435
796	814	0.2
816	817	0.3333
